order_id,ordertime,store_id,user_id
863fc68c-ba23-4932-b390-384f89f9fe80,2024-02-26 14:40:29,66b1e362-9878-4b2d-b437-3f289e527a13,a869f5b5-f546-4ba8-8f6d-97f54544743c
d0ee5018-1940-443b-97a7-bbc9c1ec0bdf,2025-08-19 14:40:13,4b27105d-d64d-429c-91d0-74e46af48464,06416f89-5af4-4a67-a4ed-882f2a182573
848b1c34-264e-4e9b-ac9e-71614644b191,2020-08-17 18:08:26,4d60bad4-81a6-4175-ba73-3964bf066d5e,6af3c4da-4f6c-4aba-a39c-1c271118060c
000c2b49-5ade-4dc9-ae89-86b9ad0fb408,2020-06-16 16:18:42,16c29860-d065-4c42-8e7f-ace5d0b5f530,9031947e-07a3-4559-a62e-e234939920ca
0655170c-939a-4a64-bb9a-29e557ab3c1e,2022-05-27 09:55:55,df6bfe7c-0d80-4c0f-a667-c9f13adab0f3,3f1c513c-6650-408b-94bb-cdd690bf7974
0280de78-855a-477e-b6fc-b6b61c2cfcd5,2023-08-01 10:08:02,7fe12545-9a7e-41dc-9ce7-e2eb996bf361,87b6ce91-a0bf-4206-97a1-35a3ad87db34
24339459-ae6f-4266-8658-edaec3d6203e,2024-10-08 10:48:43,b56eb93f-fc4a-44c2-866e-bf3e6fbe0615,962d2d89-8584-4404-8db6-907141dd7ec2
a22bba71-4919-48db-92f2-4ed811a6d8d0,2024-04-25 08:57:37,fb8a0664-0055-426f-9825-dbc4cd059947,5835074a-b56d-47e4-9006-ac8ac468bf15
f2ec0a3c-adc5-4c2c-862c-f204c7849001,2023-07-11 18:52:06,398e873a-210f-42ea-ba38-8a2b6710616f,0b2c27ee-4003-4e6c-9e7c-4915b381127d
5eeb1dee-92d3-4511-84af-127084e568ba,2021-01-27 14:59:28,398e873a-210f-42ea-ba38-8a2b6710616f,33436134-7dbd-4a06-996f-88ffa4839bc3
a81d426e-09ac-4ab4-9d04-feb75a0226a9,2021-11-16 19:15:09,1b4867bd-4176-4a51-aa9c-278b947ba938,0122df04-38ea-4f7a-b05b-eb76f6fcdf9f
d54d3f72-0d2f-4faa-86bd-c00b28e949e2,2024-03-25 11:51:51,7fe12545-9a7e-41dc-9ce7-e2eb996bf361,aa3ce463-5b72-49bf-b964-e05ce356d2bf
7954b97d-ff21-44fe-8d74-b561049410b4,2023-01-11 09:24:27,2eea9f82-7caa-4c06-b63e-b39377d492b1,09c9bae0-d428-4e32-bc9b-9389129d3e4b
f253e399-b549-4c7b-8c95-e022d2f3aa9e,2022-01-09 11:33:46,6e27089c-e4c7-4e44-808a-24dcfe758adb,97814980-d4b0-4056-bcd8-30581a3b8e15
c85c092c-d30f-4b53-bf14-6bb4dbfd2304,2021-10-18 17:10:14,2a0334d5-8ba5-4f54-9372-415dd5a2bdb8,2027d73a-9fe8-488e-af38-ecf2b77751c4
86282d64-b406-41ad-bc6a-0f75c332c231,2022-03-01 11:15:25,fa2cb86e-ec19-4005-8948-3e1e20d3cf47,6912775a-0bb5-4c49-99a3-94eebc28ad39
43d1e565-c247-478c-8616-8f54f3e7b16d,2021-04-17 19:50:55,5de3fed2-c9e3-4c00-88d4-0e00b1073801,256a143e-825a-4146-ba0c-e90bb3a7f4bb
2517313b-6038-43d9-b76e-82ec0ea34777,2024-12-14 21:53:21,e31314e0-283b-4897-bdc3-ba1ccaf6de86,97cfea69-47d3-4756-a9e0-731286f194b1
e6ba8742-4c2e-4507-92ae-f8d6f164d070,2023-08-26 19:59:59,5b6377ce-34e8-4c7d-8014-e3a3446f3cd6,eb36c1f4-d386-4076-be07-829dd3a8166b
e1ba1699-447a-4151-9db1-53a27e2ecb16,2023-02-20 09:24:11,fc0539e5-8182-4a96-9a32-1511c3666697,5575c986-4246-467c-b35b-8ce33145e8d0
4bfd60b8-e25c-473c-a6db-d800a832278c,2023-04-16 08:24:28,d902697a-0cc4-4c77-b835-e84b1eeb06c6,a7be553a-813e-429e-9e9c-776e7aa806eb
dafb0f68-2ad3-4af0-9302-73cc107d6885,2020-11-16 08:12:13,e359d3db-1b65-438b-a5cd-40a38f9d049c,7f2fdf86-5568-4673-aee5-0300d79e0cf8
85ec81f4-855f-4ef2-9553-57251fed7d43,2020-08-12 12:46:42,043d5363-5753-4c06-9041-f483c6b3e784,dc7dd178-4c46-499d-80e1-66639d65fcc9
21730de6-b8b8-4fb2-8944-4b43c7d97ebd,2022-04-21 10:31:57,9f97d64c-3f2c-46d9-9719-9d09498ac8b0,78616af9-05f1-4481-8d4b-44203b980447
970261a2-e77f-4e60-ae3f-cb12b19afa2c,2024-12-23 15:25:55,0cd0bb53-340a-4c7e-b35b-b550d7d1f24f,6d43b39b-69e2-4f38-adad-ffb4bcf3f1c6
4c7fda0f-92bb-4e92-9b27-d0d4d5f754e6,2025-09-13 11:43:06,ed8caaaf-dfc1-4be5-b979-4c9a96f11676,538f70e7-e25b-46ba-aa47-887a1dacca49
c9e75e80-a5d3-4123-bb59-ca0c7c6dd9ba,2021-07-07 11:47:27,1b4867bd-4176-4a51-aa9c-278b947ba938,13c863df-ab7f-4453-87c9-fd7c4e769b54
186d3725-b0a1-47b5-8d9d-d76b16e0093c,2024-11-17 11:26:20,4bb3c402-8ee8-4d2c-be8e-8d66f677b6b1,40b03eff-1c3c-4654-8127-21262ccb7b16
ca204a73-b6c1-4b6b-9cab-5bedacd1a34e,2024-02-16 12:31:10,4bb3c402-8ee8-4d2c-be8e-8d66f677b6b1,c7bf4053-c3ef-4963-bfbd-4a4ebadb803f
87386bba-c180-49ef-a4e6-dbe1c4e42e7f,2025-08-17 13:51:32,05f9330e-71d4-48f4-a53c-1261a68be6d7,93f01bd9-e279-49ae-b8ee-e8402f730760
5e97e1ab-35a0-4e6b-8508-7304d2a1d068,2024-11-25 18:39:02,339c8899-2207-4061-b7a0-b2e3952e0326,1cd17d4e-b583-435b-b1a8-1837561dae7d
646e4351-1a09-4104-b2b2-713b0790beaa,2022-03-18 19:51:02,339c8899-2207-4061-b7a0-b2e3952e0326,62d4e7d8-714c-4b37-b881-3913b4b60369
e9c6db4e-4b2d-4bf0-a6f9-b48c973bd6cb,2021-04-15 11:28:43,6d5949b0-9c3e-4578-a02e-8711f369c714,35673653-35cb-4644-ad42-f1ef0789cae5
e55f6345-3324-42aa-b4d5-88340339ff1d,2020-09-22 19:59:47,a61abfd9-a76e-4ef8-b113-8cbbd85675c3,1f98dc51-b155-4790-935c-7d04bf1d4f9a
34e11b54-05da-4a32-8353-6ee5361a09f1,2025-09-08 10:20:44,4d60bad4-81a6-4175-ba73-3964bf066d5e,e6f4788e-68f5-4bc7-924b-93064cab5d8d
a1f2e7d7-9b28-4e5d-8e7d-83be32d19320,2025-11-14 20:40:43,8cb82b2c-bf35-4c16-b57d-253892dabd97,0c900fa7-34e9-4e0f-8c07-44990f595275
50f2e230-5cab-40f5-b121-209cdb3638cc,2023-12-12 08:48:19,fa2cb86e-ec19-4005-8948-3e1e20d3cf47,6de772b0-2930-48c6-9777-faf97e255bb8
03873c75-c472-4dbb-8c4e-b838fad0d2b8,2023-12-01 11:02:49,2f03c625-e5b1-4573-8d52-1fd470e892c8,151ee850-fe96-4646-8733-0fd02b706bd8
cede586a-ed72-4495-b489-3d223cefb795,2020-05-02 09:33:44,81c83d44-5b5f-4256-bff8-dc283b398ab1,39d2ff56-dfdc-4b39-a6cd-2b3eda9fde0c
d5a5e5f0-87bf-46e5-90f4-98927b848818,2025-02-13 21:45:49,fc0539e5-8182-4a96-9a32-1511c3666697,96882811-6541-4529-8c2b-12b95ec94eca
a3859e67-e9f0-4115-b197-2e5ec7834971,2022-02-24 21:31:14,4beb37f5-ee00-475c-ab7a-635f34262a49,2f6409c5-a727-418e-9dd0-4ebfb5a047f8
b35c1e54-4627-4248-b059-f11cf5ef3991,2022-11-26 20:28:57,523ab24d-2251-451e-9275-c96ebb635ac7,e6e65396-54ae-48c9-bba3-918caf0f5b6d
f4d3a418-5884-42e4-8785-29259f273682,2023-07-21 15:16:41,4b27105d-d64d-429c-91d0-74e46af48464,e94eb5fa-f6d6-4a7b-9659-deaa934209e3
afb2bf45-eaf4-4723-858d-bebc8226ab68,2025-04-17 09:50:24,2eea9f82-7caa-4c06-b63e-b39377d492b1,64382d63-d125-4e51-825f-57587a717c4f
9d718611-e16c-4b91-81fc-48e10702579f,2020-12-14 20:29:37,fa2cb86e-ec19-4005-8948-3e1e20d3cf47,ff310644-776c-4d9a-9fab-aa87a4b073a7
611bbdd5-51dc-4312-af26-9295e40bbdde,2020-10-03 15:04:47,05f9330e-71d4-48f4-a53c-1261a68be6d7,7c1a0662-f888-4b2a-b376-7958b56f4a95
f8e2e9ed-e4ba-43d1-b7d3-4ce2ba8ecf5e,2025-07-04 11:19:23,e1b4fe7e-5fb1-4f5c-b7c1-e63d1888c6ca,857268a1-6420-4b48-9617-2ae7d929c3f8
fda67855-3106-4b42-8b50-8af5f9ed4e1f,2020-01-22 13:43:34,5cc856b2-6669-443c-bae4-9668341ebd9f,1a4f64d8-a001-4df2-b591-71181f7586d7
fdc1ab57-79b7-4505-99de-577a7cdc2570,2021-11-28 19:29:36,83a43041-4bcc-47c9-a3d2-8eef95742a5f,04e7f23d-3b6e-4553-901a-35c35a7db8f7
c834b48f-0767-4f00-b480-cd370230e3f6,2025-10-03 19:32:49,83351d0c-b458-4f9d-ac97-119d83aa1d8e,eed6583f-6948-471a-a01b-32c440f03571
d39b35b3-a2d2-4f4a-87f7-99f9acdab5cc,2021-10-20 11:35:52,bc5871f0-73d2-4317-af75-8dfe58504474,64382d63-d125-4e51-825f-57587a717c4f
0dd21bfa-dbc7-4749-b8e8-3b63fb6dd404,2022-06-22 13:03:10,5b67b313-bf6d-41e7-a90a-d02ad6e51249,16b391bd-ebb3-49f9-a93b-6f4201f3389e
059ac28c-2351-4b0d-adaa-3d742e0129d7,2025-03-21 11:59:55,83b97653-2c58-432c-b890-9a71bbae0622,e55f2960-a0ef-4aaa-8170-f3a5f92c0119
7942598c-586c-4e12-95e8-39dfc80f0056,2021-11-07 19:50:34,cb04aebb-c7ae-4201-9883-5d4da3993d3e,1e915b2b-2ac9-4191-9484-9c3e45cfc05b
475b690a-9555-4a2c-8dc8-350dbc5a0495,2025-10-28 21:36:23,198432a5-5330-4631-8231-bebe8582d061,2ccdad63-a01f-4139-9e8b-c1a78b7ae836
00cba9ee-297f-4c24-a489-29eb0baad4c5,2020-04-23 10:56:53,df6bfe7c-0d80-4c0f-a667-c9f13adab0f3,57570e2b-2259-4200-92e0-6c10e205f976
4be5c448-0eae-4e3e-839c-fb7f0abd8a82,2022-04-26 13:09:59,8ac36973-6057-4251-874e-5329610f824f,cb86cfd1-3d85-4561-b744-779d7f59b1cd
d98dcc2e-d238-4022-92d0-5072f1c5221a,2025-01-07 13:20:15,d28eb693-f77e-4af7-b9d1-3a453c009237,097e9cbc-a8ff-48f1-aa2f-91268fcf6dc7
12c1de81-ebc8-4fe1-95d2-5ad65fdd6f1c,2021-07-02 09:59:05,2fbabdea-4cba-4895-92a8-50496a29a00a,39d2ff56-dfdc-4b39-a6cd-2b3eda9fde0c
74b286a3-7fec-4c0c-8974-b5635ca310c4,2021-11-13 21:38:33,f56bdca0-4e52-4bae-931d-ed47f3410d00,93a4a5bb-5040-4bde-a41b-d4102c8713e5
44fa43f9-0823-4f07-83ce-78c6e03994b0,2021-10-14 10:24:48,7ae3d95a-0177-4c7a-bce9-cd873f87f9f3,14ee21e9-be93-4270-a6f1-52babb4c0e15
093d0856-8924-411d-aeaa-932949ae2482,2022-04-03 09:35:52,3006a932-f76b-49bd-8016-d72238f2a8f8,26e787d1-1c96-4ec1-bbba-b05e3d9f4cd4
2be71831-ed20-4eed-8014-948166353503,2020-05-11 08:30:05,03b0325e-9fda-487b-93c1-c9392bc9afda,4b0835fd-e524-44bc-af2d-260e89371fee
ded1bcf1-a37a-45f9-b80f-c3dae4ad737a,2024-12-07 21:23:07,398e873a-210f-42ea-ba38-8a2b6710616f,134b809e-870a-4797-b865-c303c66539a1
15929be7-6e94-4a84-bc36-4638a96b75df,2024-05-07 14:51:33,4fb78b9e-a3c3-4b50-9044-840a1447109b,557d5de5-6e1a-4d73-86cc-55eb595c3366
48a7dddd-f79a-433d-bfdb-8230d3a56af3,2025-05-06 21:09:56,4d60bad4-81a6-4175-ba73-3964bf066d5e,87802912-82a8-4ed2-84d5-f2cc55168156
f7dbbfc2-04b3-4d09-95d4-2b38c70c4e00,2025-02-14 09:04:12,cc464846-181d-45d1-abdd-073e64a745eb,acabca1b-303a-4c0d-a25f-71ef4f23c249
5ccb5d11-70bb-4994-a787-c2dc1ba5a895,2023-01-27 21:08:26,043d5363-5753-4c06-9041-f483c6b3e784,61a89bf5-9b5f-4d8e-acd9-ac5694d2bc79
fc63dd8c-6db9-4759-8f02-457db9da71bd,2023-05-20 19:14:56,cb04aebb-c7ae-4201-9883-5d4da3993d3e,ff1afd86-13b2-4d48-b707-418743a40793
4b78684b-ac9e-4ead-9dc6-988f5af77c35,2023-04-27 13:33:48,d902697a-0cc4-4c77-b835-e84b1eeb06c6,1cf5a96a-c05a-4b8b-86ec-8b8d96423e55
41fdd492-8b08-4527-8b73-c2899b8496ad,2025-11-18 16:39:06,4d60bad4-81a6-4175-ba73-3964bf066d5e,5835074a-b56d-47e4-9006-ac8ac468bf15
fc5b684d-bb91-4fc9-9db2-dfb99110f315,2021-06-13 11:12:39,2f86907b-76cc-49f4-9dd0-94fb3f784f29,e9ba4718-8b4f-453f-ad12-df971c249a07
36ab9e62-65a6-4c03-bb51-941a4e74874e,2023-06-10 12:18:53,0374f846-d9e5-40ab-ad79-480e8ed1dbc9,99f4d330-7e3f-40f7-b546-3988953cb177
c8b58170-4326-4b75-9d1f-02318536724a,2024-02-06 20:00:12,b56eb93f-fc4a-44c2-866e-bf3e6fbe0615,bf7f3de7-7edb-4425-8bda-7480aebaa70a
d18ec738-bca9-49f4-8ff3-33e0e2e7b399,2024-06-26 18:36:48,67d1c00f-56f1-491e-86cd-cb5a9833ffe7,2524022b-ef41-4515-b6b1-672761df8a1a
f2d45b83-a2cf-432e-81e6-3bcf1d3cf74e,2022-03-18 16:57:18,1c318880-8816-4fa6-a7fc-261b869caba3,5b968235-8008-47bb-b5c4-ac0b54f2a9c0
7e2dc3ee-724f-4188-b70d-bfb525353164,2022-09-17 17:12:00,401fcb83-e996-45a3-8bdc-779817a979c8,8d17b194-2468-45c9-814e-3afe1b32e62b
107780f9-11f1-421a-94a1-4403806dcc97,2020-04-21 15:13:37,ebfdf942-5298-449a-9f64-d3067ba47390,9cfa8d72-4fe6-4627-9d65-7a775ce69864
baa94b38-9e7c-4c6b-a879-371e5576db51,2023-04-06 14:09:34,94fc4641-e6b4-47a2-a228-962522319dbc,375c344f-b52f-4682-a09f-288da34a7c39
4514b78d-979a-4777-be8f-3d4ba56e68d5,2022-11-27 08:05:19,b4c24a1e-fff1-478d-aa47-b4a338962a59,43d1f8dd-0e54-4b8c-ad0c-64dcd157e525
339ae4cc-f828-447f-b7d8-ce29ba388c92,2023-03-01 12:32:57,c7fd20ec-b42a-4103-b1f4-517a557b61ee,b4a20d04-61d1-4441-84a3-b7ae61ad1723
e31e7dae-a0cb-46c1-be66-77512011c5df,2025-09-10 17:36:51,bc5871f0-73d2-4317-af75-8dfe58504474,9d0e62f2-028f-4951-a666-e3126f73ad01
ab704a5c-39ae-413b-a0a0-599f78bb09ae,2022-04-03 21:42:58,523ab24d-2251-451e-9275-c96ebb635ac7,9497def7-6667-49e0-9a38-24ab650c1681
037c5a13-f4ca-45b6-8bb4-d1ac0f34384a,2023-06-07 17:20:12,94fc4641-e6b4-47a2-a228-962522319dbc,33b8ccb3-10b9-4d4c-947e-f5225f69b8b1
5ce087a9-37b4-4a3f-acf7-fe8ffce915bc,2022-09-09 11:08:29,5cc856b2-6669-443c-bae4-9668341ebd9f,a2713e50-89d0-4f27-9c48-6e02c6776d41
0dfb0dad-2c70-4a35-9fbf-8bbe91a16b63,2023-07-19 18:31:08,b5540cc5-410a-4e3b-b937-0041cf9a78ee,e5bffa93-e9b8-45e2-8f0d-9548ef55c9df
f5e2b014-703a-43cf-8d85-089852d06b1f,2020-09-22 08:19:32,67d1c00f-56f1-491e-86cd-cb5a9833ffe7,d3e2e9a0-989a-4716-9b47-501d3c117ce0
4284ebef-0fbb-458a-ad03-c9dd25b019a2,2021-05-23 19:09:29,339c8899-2207-4061-b7a0-b2e3952e0326,96882811-6541-4529-8c2b-12b95ec94eca
4c2de50e-33cd-4a32-9134-ad98f5ddc86f,2023-03-21 13:59:41,c22d4825-2fd6-47fa-b2b7-b55c4101b13f,8e9a85a1-682f-4907-a0c6-cbc99d99e907
73f0b66a-acd7-4a6e-bd56-9357066cb3d0,2024-02-15 09:32:58,2eea9f82-7caa-4c06-b63e-b39377d492b1,d4ceb335-8afc-448f-be08-605dcfa430c4
7e00d0d2-82eb-4360-892b-d80d0a028c2f,2020-09-01 15:25:14,9db0290a-b8c0-4154-b505-1f862bfda5dc,e294988e-6825-4a28-8284-14f50568ffd4
f3627a83-bf14-417b-ac40-7cc0fdcf630e,2023-02-06 15:20:03,b4c24a1e-fff1-478d-aa47-b4a338962a59,d7929f95-9a33-4490-adef-813709c88f7d
96afe06f-4b1f-4c57-a1d9-36a9cb587ad1,2020-08-16 20:30:21,2fbabdea-4cba-4895-92a8-50496a29a00a,0be5c1cb-fd68-4cd2-bc0f-c2695d51c2ed
48fe2c40-1cf4-40bd-b72d-fd28d5daef28,2022-03-08 11:21:51,a61abfd9-a76e-4ef8-b113-8cbbd85675c3,8f07a0d1-ea6c-4815-97f7-231c0952f1b8
8291112f-edb0-4b99-9328-84aebd8a943f,2023-04-06 13:10:27,1b4867bd-4176-4a51-aa9c-278b947ba938,bd761ad9-3798-4bb7-85e6-35ae83ab9ca5
eb1eac72-1729-4cbd-bba3-d47947dcc5f3,2025-01-08 10:15:31,edd4cec5-0cd1-45e3-9e82-f9d4e137dd2d,ae8e2604-9a75-4d05-ba1a-c56b43899e1b
0b5ed4b2-4ef2-4a54-bb12-7685b72399c2,2024-02-21 19:46:06,16c29860-d065-4c42-8e7f-ace5d0b5f530,c8b255a1-6178-4a04-af6b-d12e73d94d9b
6dc1682f-8a0e-4abd-8be5-d900fe852dd8,2024-09-04 18:04:36,043d5363-5753-4c06-9041-f483c6b3e784,2105439f-822f-41ee-8cc3-8854763fe13c
50cbd1a4-2a9f-4ae7-ac12-2f3f183ce495,2021-05-13 15:45:20,398e873a-210f-42ea-ba38-8a2b6710616f,4c3061cd-0891-4f28-93e8-8160d9e242bd
c328ef2a-982f-45b6-b3f4-95c57cf9be25,2025-12-14 11:15:21,6f442173-e5a7-4841-a2e5-f9fd3afcd6f7,80e8d189-8a30-4bb7-bbbc-c4444e4b3963
482e9208-2dd2-41a8-973e-d1dc8d2b0da8,2022-10-16 19:55:31,9a89bbf0-454b-41ea-8245-469f136915dc,daf53c2a-100d-4cb3-9050-fbf96c8c15da
de288768-9b06-4adb-a938-4a3d16728f41,2021-11-28 15:19:54,2eea9f82-7caa-4c06-b63e-b39377d492b1,e00a2d76-29a9-4f1c-b6f4-53e5de7c62d3
b5e008d0-3f82-4390-97b5-8a1e84da5862,2025-05-01 09:11:49,d80e6304-85d1-4b33-a5bd-0bc6e9cc537c,59b095c4-963e-4331-bad6-21ee4618949d
f74056c6-6ae1-4f8f-a5a5-0da80f23db31,2023-01-24 16:46:08,4bb3c402-8ee8-4d2c-be8e-8d66f677b6b1,4cc845f0-6c2f-4f23-8dc9-6d61dca6090a
e396cea0-8083-431b-868b-80546d5c7e8b,2024-05-10 21:45:52,79eed6fc-bce2-4ea3-8973-4ba963db381c,c0b9ebc6-a96f-4313-a1ed-b7f384f8a19e
de94f6e1-43d3-497a-9e4a-ba0f742ad128,2020-12-22 09:55:24,1b8e6bd1-d34a-44af-ad73-59e066016f74,29aae294-fac6-46dc-91c1-da06917a7c3b
4a100ef1-2abb-43ca-bdf7-b2cabf4a6868,2022-04-26 21:21:10,cb04aebb-c7ae-4201-9883-5d4da3993d3e,ed176faf-7d94-4aca-9da1-ea35909b3a3f
d7d3bb37-41ed-4524-909a-d9acef7ae18f,2022-09-25 14:30:28,6e27089c-e4c7-4e44-808a-24dcfe758adb,857268a1-6420-4b48-9617-2ae7d929c3f8
656f92b1-12b1-47c5-a0b1-9f18758f6b12,2024-05-15 11:26:17,7fe12545-9a7e-41dc-9ce7-e2eb996bf361,68969fdb-13f3-4963-b962-00c3c2ea6486
17149568-32b1-4dde-bbf0-ff81727bea96,2020-08-12 19:11:42,d89d9ae3-7688-4c19-92e2-0d334741d866,8f5078ed-e691-439f-8462-06f92911b047
e1b95334-bc2a-4902-8abe-191ae82a59c7,2025-02-25 12:43:24,42623c7e-7a5a-4236-b2b3-49e5445fa5a0,2b962410-155f-4a83-90fd-eeb915c81f0f
32f347c0-b958-4cee-a0bf-00f0e611351f,2021-07-25 12:44:05,4bb3c402-8ee8-4d2c-be8e-8d66f677b6b1,e1310c42-ee82-4805-abcb-9f352a508bfb
21d90a54-c9d7-437f-8212-0baaf16cdb72,2023-09-04 17:24:32,f4626e96-478d-44f8-97a5-d18fe0f30a6a,1f686c2f-462b-4bba-8e4a-11e10249149d
ebb74a81-7d57-495e-bd89-fc8f76ff191e,2022-08-05 10:31:49,b5540cc5-410a-4e3b-b937-0041cf9a78ee,ea22fecb-30ec-49d0-b29f-fd422d93e109
80f513ad-c264-4b9b-a212-44d6f17bb97a,2023-05-24 11:40:37,2fbabdea-4cba-4895-92a8-50496a29a00a,75b84a04-2b01-488b-a253-3bd8f21caa98
b008cd62-449d-4c1e-8f62-519783a607a1,2022-12-23 17:08:54,04af8dfd-c715-44f1-98cb-12d76fa355b6,301cabfc-636f-4bf5-92b3-ba42a0ff4d42
16cd19b1-1212-4758-8a62-2b78927b9cd1,2025-09-13 14:23:36,edd4cec5-0cd1-45e3-9e82-f9d4e137dd2d,1ce799af-1895-483b-b43d-7e33cc75c29e
097b269a-ec46-47b8-b511-b305fbf6dfe6,2020-11-03 08:14:48,87b7a6fd-ce08-4653-8010-1625060eabee,e622078d-b6f1-4c0f-859b-2f991fe2689a
74d52b04-4876-4656-83e5-1e9d0cdb94f7,2025-03-07 11:30:47,c22d4825-2fd6-47fa-b2b7-b55c4101b13f,332701b2-8a8d-4c7c-b965-4f2dbf765e4c
ad2bf9b6-de91-48a8-92bc-e590f0a2dab4,2022-06-18 21:01:06,1b4867bd-4176-4a51-aa9c-278b947ba938,bd761ad9-3798-4bb7-85e6-35ae83ab9ca5
4e67eac6-25fd-4bb8-9141-8cbbac9d0d89,2020-05-19 18:45:28,66b1e362-9878-4b2d-b437-3f289e527a13,24308254-5f0a-4134-a2a5-a79588d030c5
51376d3a-a265-4f61-93c6-b3bde4a5654c,2025-07-16 21:03:10,34263320-c698-469c-bf2d-1a34510e4f21,662410ad-1120-4197-9aae-eeaaa9992779
15858d1a-6dfd-45d6-9459-9a2bf7ca6812,2025-08-18 09:43:49,42623c7e-7a5a-4236-b2b3-49e5445fa5a0,ae2ac281-b867-4330-b352-221f42834c03
f363a921-9d1a-4040-92d3-e9290249ee63,2025-03-05 09:37:07,289d46a0-3375-40a2-a65a-c8ecef23da4d,9381ac62-eb45-4a0e-8f41-42269f6df2a9
254e2cb9-ad2b-4e44-88ed-b1460b92e266,2020-04-16 15:08:00,cb04aebb-c7ae-4201-9883-5d4da3993d3e,fd7f7f8c-2e97-45d2-bcad-9490a9a86b52
8f35e080-082e-49f5-a639-31707a095984,2025-07-09 12:41:51,66b1e362-9878-4b2d-b437-3f289e527a13,4105aa53-9708-4bda-b5e1-866e00589aa8
543fcdf3-250f-48cf-be90-da6e74469812,2021-11-11 19:41:06,227056f0-c0da-4d9a-8dfe-aff09800885b,8f537545-2147-4bd5-9e03-28ae73936870
bf200a9e-0dc9-47f0-9f41-9fae95ba6d14,2025-10-22 16:20:56,d80e6304-85d1-4b33-a5bd-0bc6e9cc537c,0c900fa7-34e9-4e0f-8c07-44990f595275
